unique_id,caller_id,caller_imei,callee_id,callee_imei,call_start_time,call_end_time,call_duration,call_type,call_result,cell_id,caller_imsi,callee_imsi,service_type,longitudine,latitudine
7f3265f2-3915-4cf0-8481-2b38fe7fe542,a,112163229328468,+4073617114,406065665777770,2023-12-06 11:40:58,2023-12-06 11:41:48,50,inbound,answered,85345213,954660447597338,434679779523027,voice,26.731099,46.964095
00dff838-caa3-47f6-82e9-74de2c24d432,a,444983088485206,+4073001138,304587059874956,2023-12-06 10:30:56,2023-12-06 10:31:07,11,inbound,answered,46581634,177033610827965,993062559625840,voice,26.724525,46.96397
39302b25-fb9c-4906-abe7-6b1fa9a1c80e,c,094434008689634,+4073803182,898180620345464,2023-12-18 10:38:05,2023-12-18 10:39:00,55,inbound,answered,34114,740586286336311,235789243565401,voice,26.672744750977,46.960372924805
005e1985-62a4-4b40-afc3-310779450c61,c,311426192249599,+4073925349,488646549114181,2024-02-21 10:28:52,2024-02-21 10:29:45,53,inbound,answered,46500925,436702483125041,152828776648428,voice,26.694677,46.96064
4d8fb11c-12f8-4fa7-8bd8-b574fef6eaa3,a,965737447463067,+4073555467,158965815833349,2024-01-05 13:41:26,2024-01-05 13:41:55,29,inbound,answered,3353987,269744243372047,754711135471304,voice,26.651115,46.963806
aa6a114c-f1df-430d-9ab1-00235a5a1e11,b,745593464071115,+4073183385,557039931406499,2024-01-09 11:45:37,2024-01-09 11:46:01,24,outbound,answered,1131456,715275583246293,298844091617959,voice,26.669998168945,46.960372924805
855b6dae-1b04-4a26-a0cb-17e3091a034b,b,954664069889106,+4073434459,966869317909139,2024-02-07 08:24:35,2024-02-07 08:26:15,100,inbound,answered,46581634,989933521359590,028882741007865,voice,26.724525,46.96397
cfa84d32-16f7-4a99-bf1d-0c904c69d7f6,c,462158944775559,+4073824196,609312318482456,2024-02-21 11:26:27,2024-02-21 11:26:29,2,outbound,answered,1145934,552050138512714,220760488237252,voice,26.728135,46.971818
bbd961d5-8b82-4f9f-94c6-40bcb2002a50,b,813609963765559,+4073201625,820129490370616,2024-01-31 10:33:36,2024-01-31 10:33:38,2,inbound,answered,1166226,870768999541728,572650644045190,voice,26.707077026367,46.976852416992
ab248354-3a51-41ee-92a2-5dd6ddca659b,b,101199388603605,+4073987923,679282692260885,2023-12-09 13:29:43,2023-12-09 13:30:03,20,outbound,answered,1128228,045007616176652,741896574473771,voice,26.701583862305,46.960372924805
d077b213-358b-4180-8185-41d6386fcd21,b,322746747180269,+4073327357,630587628302040,2024-01-10 08:28:33,2024-01-10 08:29:42,69,inbound,answered,85345215,669796280206544,249841402927618,voice,26.668625,46.960373
19aa2af5-474c-41d5-9783-f04e28205810,a,535979337399607,+4073759194,519199456539629,2024-02-10 18:51:35,2024-02-10 18:51:37,2,outbound,answered,14114,157724492192017,704489250352882,voice,26.686821,46.960373
ae8bf34a-7886-4419-beb7-3f54d9d48893,d,892515243321986,+4073724396,385414950927923,2024-02-16 05:53:32,2024-02-16 05:54:57,85,inbound,answered,46500925,456345708424287,804644468598409,voice,26.694677,46.96064
d1ce646b-f1c5-428e-b517-34fc49f6c05c,c,945210014581955,+4073521918,431582333322043,2024-02-28 16:45:24,2024-02-28 16:46:00,36,inbound,answered,1145934,152492486137722,004618185910819,voice,26.728135,46.971818
e306a88d-65b5-42a1-864e-7e1bc9be9e3a,c,612387922069999,+4073368460,905603282881186,2023-12-06 10:16:25,2023-12-06 10:18:12,107,outbound,answered,31822,736105655041143,407264388312144,voice,26.700210571289,46.989212036133
32f26b8b-c389-4a15-889a-953ffff0c6f1,b,790561060603626,+4073776481,145874094038419,2024-01-11 14:36:17,2024-01-11 14:36:29,12,outbound,answered,46500925,776875844688587,226562100000180,voice,26.694677,46.96064
a3f71e47-9c58-40e8-a6e2-45c6e83126a5,e,567823554011504,+4073747523,983394595326311,2024-01-31 16:06:51,2024-01-31 16:06:53,2,outbound,answered,1131459,400402318410805,129109354017751,voice,26.705703735352,46.960372924805
3392052e-3f47-4eed-93b7-e470c57c3e16,c,860212297963627,+4073310465,928961731320152,2024-01-31 13:39:19,2024-01-31 13:40:00,41,inbound,answered,15057,846716790738660,877579594830764,voice,26.728363,46.96312
bad45e00-fc50-4ffb-bdd6-0ce828c7b311,c,354812161821588,+4073277137,865256632221976,2024-03-05 14:35:24,2024-03-05 14:37:02,98,outbound,answered,31822,316229022945819,435734323343778,voice,26.700210571289,46.989212036133
83ddb4f5-f3f1-4aee-91be-7368f47e515e,b,981479558795401,+4073413417,107073666766527,2024-01-31 10:30:25,2024-01-31 10:31:08,43,outbound,answered,1166226,552766827912939,798286739328113,voice,26.707077026367,46.976852416992
88500b0c-c6cb-4f19-843f-91e7f79b5a47,b,755793065465694,+4073732539,430770803293712,2024-01-14 13:32:55,2024-01-14 13:34:10,75,outbound,answered,14116,293078942427030,063510724373505,voice,26.726441,46.965535
fbfbdeaf-d492-4065-b046-8496f65248d1,b,012416666052865,+4073701067,396194945949137,2024-01-26 09:55:52,2024-01-26 09:56:20,28,inbound,answered,1166226,641176861285940,996241298387347,voice,26.707077026367,46.976852416992
e3bbaaa9-e48c-4a92-b0bd-8848ace7b94c,c,029928619626162,+4073382552,074514746410160,2024-01-04 12:42:22,2024-01-04 12:43:31,69,inbound,answered,11254,674058189049554,366002592474674,voice,26.718065,46.972715
36f83486-bf14-4f42-8563-3c11a9cf54fb,b,901281692404044,+4073381961,902164622776143,2024-01-30 14:20:31,2024-01-30 14:21:44,73,inbound,answered,17341,051056405278645,604860161617421,voice,26.727076,46.963142
b78e2d33-3649-4248-9b1b-2f55245fb605,c,853402502987750,+4073439229,607917803102442,2024-02-07 16:12:55,2024-02-07 16:14:00,65,inbound,answered,17341,949312788295882,876092395741339,voice,26.727076,46.963142
64d156c1-18cb-4d84-adde-0ab478c30c44,a,865187656280765,+4073075849,535241300787460,2023-12-06 06:59:44,2023-12-06 07:00:04,20,outbound,answered,46581634,246021053196315,560951831119418,voice,26.724525,46.96397
9a4a8141-3525-4d8f-94b2-24afe6a91015,a,455125987057915,+4073271464,011134714796304,2024-01-22 17:29:40,2024-01-22 17:30:11,31,inbound,answered,1131456,765326570782854,420681161692014,voice,26.669998168945,46.960372924805
83ad3c94-0824-45ac-9208-8aa2c519e8a1,c,119988637853893,+4073384187,741296346038126,2024-02-10 13:27:59,2024-02-10 13:29:05,66,outbound,answered,1145934,899501526830399,378926453298668,voice,26.728135,46.971818
61fe24e5-7d8e-497e-9787-e94355e0a4b4,h,183754188495226,+4073089806,287211267266724,2024-02-16 14:29:36,2024-02-16 14:30:08,32,inbound,answered,85345213,357748207254041,369916381086313,voice,26.731099,46.964095
4e5877aa-25fa-4226-96d6-45783702412d,c,728381655206144,+4073754008,390585243443771,2024-02-16 14:17:19,2024-02-16 14:18:34,75,inbound,answered,1145934,850699632078211,762452173539513,voice,26.728135,46.971818
b81e28a4-7d74-402e-9269-0c4e37a83ca5,h,310657968766055,+4073986350,324490642775587,2024-02-21 10:55:11,2024-02-21 10:55:43,32,inbound,answered,1131456,640970845890401,891254796295444,voice,26.669998168945,46.960372924805
9a9aa133-ef82-4325-b0f4-25a6da8c08a9,b,354456593350407,+4073258521,269687748428264,2024-01-23 06:25:22,2024-01-23 06:26:27,65,outbound,answered,15057,429412765294410,650167811728177,voice,26.728363,46.96312
7c015159-c257-4aa5-bc9e-980aa31bd523,e,917121006281461,+4073326341,846556567157113,2024-01-20 08:31:31,2024-01-20 08:32:04,33,inbound,answered,1131453,340779368673687,074831674953927,voice,26.700210571289,46.96174621582
7acbf1e5-0b50-45a2-9c88-eabc3b477a00,c,370557728197296,+4073913825,875589901010196,2024-01-25 11:34:38,2024-01-25 11:36:03,85,inbound,answered,44116,806270663202440,612272479065769,voice,26.689418,46.963222
18e44eca-cad5-452c-b6b5-0a069b69a151,c,208280605491166,+4073017719,505148126905298,2024-01-31 14:57:44,2024-01-31 14:58:23,39,inbound,answered,1166226,910654642947810,566917280379989,voice,26.707077026367,46.976852416992
ff7d7db2-7aee-411f-9599-16efe247b4fb,c,315147636392653,+4073610350,231421142593571,2024-02-09 12:12:49,2024-02-09 12:13:08,19,inbound,answered,15057,032713998374662,106543030749099,voice,26.728363,46.96312
91dc5d0c-ae6f-45ad-9c4d-2e1a156c615d,d,716058465142725,+4073560842,718965578765014,2024-02-02 14:41:37,2024-02-02 14:42:50,73,inbound,answered,46581634,520410196673267,589894280597058,voice,26.724525,46.96397
b84accc9-d17e-4ba2-8095-995cfca5bb36,a,772603744970880,+4073038850,435749916143658,2024-01-03 08:26:20,2024-01-03 08:26:55,35,inbound,answered,3353987,068242078064356,831685842472652,voice,26.651115,46.963806
62852750-a67e-4b54-8e12-d8acf9aaec83,b,653496433354661,+4073845256,376090234678354,2024-02-16 13:05:26,2024-02-16 13:05:31,5,outbound,answered,1145934,096288322755221,178193580293159,voice,26.728135,46.971818
9bdcc6a4-d0fd-418e-a8c4-4164490850f8,c,373778280234685,+4073122969,875134005424858,2024-01-05 14:26:44,2024-01-05 14:27:53,69,inbound,answered,14116,395757979119565,732808955516764,voice,26.726441,46.965535
d6f9b56d-bf03-4a89-b93c-88c4d3e05075,c,900055815613400,+4073375666,531144234714352,2024-01-11 08:47:12,2024-01-11 08:48:09,57,outbound,answered,85345213,293494594572734,599659480573609,voice,26.731099,46.964095
2760e787-df52-44be-af07-36bab686b1d1,c,097399536262059,+4073244087,486370919996233,2024-01-03 13:44:18,2024-01-03 13:44:51,33,outbound,answered,15057,719573413914616,148861672054730,voice,26.728363,46.96312
1b440a90-af44-4249-9fcf-3c1e7f64766c,a,891914468185694,+4073321854,745667269228563,2024-01-03 12:29:08,2024-01-03 12:29:41,33,inbound,answered,11657,393820331008973,325955953750232,voice,26.70742,46.964836
002b4e6d-eb34-4652-9037-b76a5b0401b0,a,430142137914879,+4073225683,931077295989276,2023-12-29 11:08:33,2023-12-29 11:08:42,9,inbound,answered,1145934,092169669262481,568982994943666,voice,26.728135,46.971818
f453a8b0-0504-4550-8eab-82fabd3bbbab,a,187447265682780,+4073347578,583937353137033,2024-01-23 15:23:22,2024-01-23 15:24:37,75,inbound,answered,44116,001299266646274,715347613839741,voice,26.689418,46.963222
d72824aa-aa06-45a5-86ea-9c2f2888b1de,d,271359975447660,+4073338214,870382090227840,2024-01-26 12:08:12,2024-01-26 12:09:03,51,inbound,answered,1145934,348982816954043,050780997705290,voice,26.728135,46.971818
c89aa2e2-8d9e-4a49-bfed-fbeb5b97b911,b,044620639885414,+4073239617,275417169169632,2023-12-26 18:00:19,2023-12-26 18:01:33,74,outbound,answered,17341,613633191963335,552525810558108,voice,26.727076,46.963142
4e4b608a-744e-4cc7-820f-6a3812796a09,b,536078807782261,+4073796835,761228786235790,2024-01-26 15:49:17,2024-01-26 15:51:31,134,outbound,answered,14116,853225346004290,331641341912132,voice,26.726441,46.965535
2141e380-7b61-40c8-aa53-df79b9bba041,b,821636351489138,+4073021449,820361265086558,2023-12-06 15:40:28,2023-12-06 15:41:01,33,outbound,answered,85345215,124244982127226,162607844709426,voice,26.668625,46.960373
dbbf47e0-9fa6-4f6d-8fd8-fbacb8f80025,a,310040945771030,+4073932857,678728787846244,2024-02-12 12:24:28,2024-02-12 12:24:49,21,outbound,answered,34114,869213339703809,548173607922513,voice,26.672744750977,46.960372924805
82544af2-1f8b-422d-a1d8-f0b7713bb66a,c,907776823273050,+4073718000,632030132959274,2024-01-31 18:29:26,2024-01-31 18:30:38,72,inbound,answered,46500925,881960559643467,262039447214971,voice,26.694677,46.96064
f6236387-3b2f-4fb0-8ec8-7a22c9d6884c,b,615106019799824,+4073435143,745706385271336,2024-02-14 15:26:39,2024-02-14 15:27:21,42,inbound,answered,3353987,715347628398529,123706440170845,voice,26.651115,46.963806
bd4c87de-5650-496b-91ec-3acdadd1cfa5,e,978925954166934,+4073473957,791199397157298,2024-01-11 10:11:47,2024-01-11 10:12:44,57,inbound,answered,1131453,669884261405385,617559620227855,voice,26.700210571289,46.96174621582
c20d4a49-76fe-4646-9fe4-9bbb5f7d3eb5,h,444873800182675,+4073032370,070189198565931,2024-02-07 14:32:17,2024-02-07 14:33:24,67,outbound,answered,14116,618369429919481,366547762452607,voice,26.726441,46.965535
4c6a12ad-9341-4082-9841-8f37eb738cd3,e,969856828829882,+4073458749,853404676556263,2024-01-31 10:30:42,2024-01-31 10:30:56,14,inbound,answered,14116,036231248830740,492003326572848,voice,26.726441,46.965535
591b1c8a-36cd-427b-bed9-6c93bd6936f6,d,358444262387277,+4073333119,706744164822845,2023-12-06 16:59:32,2023-12-06 17:01:21,109,outbound,answered,11254,625914193983407,440574319542007,voice,26.718065,46.972715
c12507fa-5dcb-4d1f-9ac6-9532d23b8a54,c,890676785190804,+4073680345,095087208086636,2023-12-07 10:58:46,2023-12-07 11:00:09,83,outbound,answered,14114,744758804988960,533336740739171,voice,26.686821,46.960373
93d52e3c-85d2-4217-bc97-b18fd5efa345,b,992119505659956,+4073225774,986470394000719,2024-01-07 16:12:23,2024-01-07 16:13:23,60,outbound,answered,14114,265946817259282,980140713408808,voice,26.686821,46.960373
a5cfb429-538d-4682-a6c4-f686bdddd852,a,410728845260827,+4073946699,605737592325142,2024-01-30 12:25:29,2024-01-30 12:26:39,70,inbound,answered,17341,868957803329038,169767545134383,voice,26.727076,46.963142
eaa0da13-94e5-46d7-ae29-f11df557a7f7,a,731525106879457,+4073952221,629527710885301,2024-01-25 17:16:15,2024-01-25 17:17:51,96,inbound,answered,1145934,400408875297456,660552284401128,voice,26.728135,46.971818
e8304eca-751f-44bf-8bb7-dde75b296514,c,990962330042924,+4073678724,405958998114216,2024-01-25 08:31:25,2024-01-25 08:32:34,69,inbound,answered,46500925,790491321648408,952710983681923,voice,26.694677,46.96064
fa15aad7-c1f5-4b8c-b694-74ddfa399b47,b,209661887066886,+4073318036,807103733789449,2024-02-24 07:37:39,2024-02-24 07:38:47,68,inbound,answered,34114,296530373341645,264079103163058,voice,26.672744750977,46.960372924805
c9649e4c-135e-4f7d-91c2-7a61bf140181,c,997457715759937,+4073244649,289759605191862,2023-12-30 08:09:57,2023-12-30 08:10:23,26,inbound,answered,1131456,464504304447797,833458935507620,voice,26.669998168945,46.960372924805
d0d373e4-4d70-4bbb-a6f5-2e83157148fb,h,771220454188336,+4073366537,547733828149797,2024-01-19 14:59:30,2024-01-19 14:59:54,24,outbound,answered,46581634,714171849727009,471053527564485,voice,26.724525,46.96397
3bfa292c-3cec-4b65-984c-f232e03bd03c,c,373030494188525,+4073675891,684973179744118,2024-02-06 14:37:47,2024-02-06 14:39:19,92,inbound,answered,46500925,191501955315452,532264094999775,voice,26.694677,46.96064
0707e681-1880-4444-95be-a7d9f847d55e,e,789250981158361,+4073215780,301303171304241,2023-12-06 19:05:31,2023-12-06 19:06:45,74,inbound,answered,1131453,923540006392875,362696803468698,voice,26.700210571289,46.96174621582
fa932781-760a-4a40-979b-dd6d0abc5e21,d,251192002689292,+4073584987,243443660771239,2024-02-21 16:23:38,2024-02-21 16:24:33,55,outbound,answered,34114,842210679239011,082735125034985,voice,26.672744750977,46.960372924805
b4f4338c-946c-493f-8527-cf814f239b98,b,102525540799909,+4073339183,971770321054304,2023-12-22 17:10:28,2023-12-22 17:11:21,53,outbound,answered,85345213,990203860002072,865708828218080,voice,26.731099,46.964095
c8c0f4af-e080-4df3-bcc3-6d4d1676c0e6,c,846968334559079,+4073620071,548990840245089,2024-01-25 11:49:27,2024-01-25 11:49:46,19,inbound,answered,85345213,143954790274783,881886639773233,voice,26.731099,46.964095
359950bd-d850-4bb4-83d6-a5205b666207,c,703332333852632,+4073131652,294948229994803,2024-01-17 08:20:00,2024-01-17 08:20:09,9,outbound,answered,1131456,477177787749724,507727387719524,voice,26.669998168945,46.960372924805
e137c1c7-a8dc-430b-99d5-f664a469d415,c,659118548611007,+4073475102,216860171679893,2024-03-02 07:38:26,2024-03-02 07:39:05,39,outbound,answered,1145934,218003630793402,577075965069729,voice,26.728135,46.971818
43c34aea-45d2-46de-8654-41f1e1f0c310,b,533035442583033,+4073597055,758362911546741,2024-03-05 09:30:08,2024-03-05 09:30:45,37,inbound,answered,85345213,931218453393069,865423762149262,voice,26.731099,46.964095
0222dbd0-83fd-453d-b067-e07a71fcb9c5,b,205322728554966,+4073170983,251309761094634,2024-02-21 06:56:03,2024-02-21 06:57:45,102,inbound,answered,15057,540327722975072,822010425255409,voice,26.728363,46.96312
361821e1-1205-47f4-91c7-4cb7bea5505f,b,822862946991623,+4073552167,931868172431663,2024-02-19 14:23:16,2024-02-19 14:24:08,52,outbound,answered,1131459,472184202759810,375375204641067,voice,26.705703735352,46.960372924805
3f7e778c-f93b-4008-a5dc-daa139983eb1,b,485899952548599,+4073562047,261569471806279,2024-02-27 08:31:25,2024-02-27 08:31:56,31,inbound,answered,46500925,176377166651372,156531079161152,voice,26.694677,46.96064
6046828b-af45-473a-82dd-e4cff50a80a2,h,862657345295680,+4073861956,781120715649941,2024-02-21 09:27:06,2024-02-21 09:28:21,75,outbound,answered,46501828,167014395158930,969210777107354,voice,26.724325,46.963288
bc82e7ea-3511-4281-8a5a-a3be88566e74,c,536508126095441,+4073947389,654788982702467,2024-01-29 10:00:16,2024-01-29 10:00:18,2,outbound,answered,1145934,351716927367344,472550685352196,voice,26.728135,46.971818
408a0310-992b-43cd-92c4-86667e2373b1,b,787585207430749,+4073675048,761797607108173,2024-01-17 13:27:00,2024-01-17 13:28:00,60,outbound,answered,3353987,901658095671324,961633211059925,voice,26.651115,46.963806
e8b07849-00d0-47c5-9131-b03217128a16,a,762473655539698,+4073567180,760458062809877,2024-01-25 14:25:19,2024-01-25 14:26:25,66,inbound,answered,1131453,806015408162267,954428406869873,voice,26.700210571289,46.96174621582
70adb18c-cf9d-42f9-bba6-3d3f10234c6e,c,583517245319879,+4073382196,229267429021336,2024-02-06 17:36:44,2024-02-06 17:37:53,69,inbound,answered,11254,314078808482543,517769274036518,voice,26.718065,46.972715
d6b25fdd-5815-451a-9b72-eec1a5c1d87e,a,542916224864772,+4073849665,837525313266221,2024-01-17 05:11:59,2024-01-17 05:12:40,41,outbound,answered,3353987,419983220519392,652635275318376,voice,26.651115,46.963806
379cc832-544e-46dd-a876-f424019c32c3,c,853512032798570,+4073278655,266877931593055,2024-01-19 14:28:58,2024-01-19 14:29:42,44,outbound,answered,14114,032119139878873,793016331107495,voice,26.686821,46.960373
cfa79bb6-158e-422d-9293-fa93db2dfcec,c,656195174665793,+4073997728,759062383460609,2024-01-05 18:32:19,2024-01-05 18:33:44,85,outbound,answered,34114,042778055960290,345073677279161,voice,26.672744750977,46.960372924805
60722f31-e937-499a-8805-b4eb7bef1f4a,b,181120196854355,+4073201044,057118457640615,2024-01-31 09:10:09,2024-01-31 09:11:37,88,outbound,answered,17341,719000785492121,638702939113008,voice,26.727076,46.963142
80c7d986-044b-4279-bae6-9b0e324dc901,a,329307256963604,+4073720408,702475499230323,2024-01-31 17:34:12,2024-01-31 17:35:34,82,inbound,answered,11657,244533904872056,744967747409929,voice,26.70742,46.964836
e679597a-ebc1-4d46-bb22-010d29842bc7,a,946170902155740,+4073084313,045567349317517,2024-01-22 13:07:27,2024-01-22 13:08:46,79,inbound,answered,85345215,211522595329529,483145396640829,voice,26.668625,46.960373
5e577651-03a9-4b6d-87a8-adc989f0f106,a,486599498550926,+4073326373,209488792042566,2024-01-22 10:38:01,2024-01-22 10:38:03,2,outbound,answered,15057,327126030945283,695696812287223,voice,26.728363,46.96312
381622cb-4f65-45ac-a3ac-6bed4ed3b176,a,357553964421110,+4073842598,688704495046369,2024-01-25 09:39:15,2024-01-25 09:39:17,2,inbound,answered,46500925,247899888624406,667028003313626,voice,26.694677,46.96064
a16a8933-f1e5-442a-8973-aab74928b501,b,913186436895488,+4073590664,645155213624029,2024-01-13 17:04:00,2024-01-13 17:04:54,54,outbound,answered,17341,964526527771144,861833945108709,voice,26.727076,46.963142
b7a4e57d-5edb-405e-941e-ab6de50ebf77,c,683236089338787,+4073067499,689733635536291,2023-12-29 19:29:50,2023-12-29 19:31:05,75,inbound,answered,1131459,209952691704322,750340542052693,voice,26.705703735352,46.960372924805
594483c6-945b-4687-bf68-07f257e47ab0,e,807186455806431,+4073440482,072502167273192,2024-01-26 16:16:06,2024-01-26 16:16:58,52,inbound,answered,15057,953989576606264,442177597702681,voice,26.728363,46.96312
2b99ebf6-8314-4b97-81e5-a5582727724c,c,889323618461563,+4073317798,116163255506729,2024-01-03 07:56:02,2024-01-03 07:56:29,27,outbound,answered,46501828,793146992036705,284355583999519,voice,26.724325,46.963288
38af9f33-1ab9-484b-a952-34bc8ade7944,c,778584010743729,+4073379271,437571703910830,2024-01-11 16:39:43,2024-01-11 16:40:09,26,outbound,answered,1131453,848834345631780,590289001256763,voice,26.700210571289,46.96174621582
51251eb0-a6a0-4b44-a2b4-3c29d2f6df5b,a,610314392035937,+4073507765,853990683285233,2024-01-04 11:22:44,2024-01-04 11:22:54,10,outbound,answered,85345213,195675367976206,776823820474805,voice,26.731099,46.964095
6e55e661-e134-453f-a71b-c60b416d717b,d,507574861550415,+4073428030,982368575621514,2023-12-29 15:32:37,2023-12-29 15:33:23,46,inbound,answered,17341,740049293360175,192105193058696,voice,26.727076,46.963142
0bdc1406-e0de-4dcc-83aa-5ad769bdb3e9,b,480597247870926,+4073243279,471052651790012,2024-02-07 18:28:33,2024-02-07 18:29:33,60,outbound,answered,14114,895724290680985,131909326581803,voice,26.686821,46.960373
d7ae64c8-5ff1-4b23-99ee-beff443c6c55,c,494773853307276,+4073172219,331148221562280,2024-02-22 12:02:02,2024-02-22 12:02:40,38,inbound,answered,46581634,110614520839812,095419296439319,voice,26.724525,46.96397
b02d7f07-2637-4478-9ecf-1d40008976d6,c,213845498013710,+4073514921,860999115888630,2024-01-11 06:41:19,2024-01-11 06:41:21,2,inbound,answered,14114,313497591110779,366994555061612,voice,26.686821,46.960373
373583ba-6c97-4916-925f-fbf28b78ff4c,a,865858746172148,+4073427257,850342985185429,2024-01-29 17:51:58,2024-01-29 17:52:36,38,outbound,answered,11254,506801526117446,270322239983687,voice,26.718065,46.972715
32f1d5f6-d741-4db2-a578-0920f5798f68,c,973030704408984,+4073573970,745123672381697,2023-12-25 11:07:18,2023-12-25 11:09:58,160,inbound,answered,14114,278334138027946,590593442521409,voice,26.686821,46.960373
d864b2e4-b717-40b1-8f35-5ff73e49ee77,b,417051438742475,+4073042681,176131082237990,2024-02-16 11:27:17,2024-02-16 11:27:19,2,inbound,answered,15057,490173011887841,830794538708286,voice,26.728363,46.96312
b449dc44-6b63-4fee-9295-21fabc3d8d43,c,210280422940633,+4073348940,155559857265437,2024-01-05 11:30:22,2024-01-05 11:31:30,68,outbound,answered,14116,284650748721839,793199595777734,voice,26.726441,46.965535
88bdaad9-90fe-43a8-ba6d-2036e13c281e,b,786015354688235,+4073356035,069533412745814,2024-01-04 13:20:28,2024-01-04 13:21:08,40,outbound,answered,46501828,787410974669856,101429733858164,voice,26.724325,46.963288
4e3ed101-3319-4134-8764-a73248eca8d9,a,506910315478785,+4073169725,262119671311839,2024-03-01 07:35:00,2024-03-01 07:35:21,21,outbound,answered,14116,810960050148810,600690960380928,voice,26.726441,46.965535
846d7865-74bf-43f6-aed2-33e703b99384,c,452987061128006,+4073706840,075252064304075,2023-12-13 12:21:43,2023-12-13 12:23:12,89,inbound,answered,46581634,968875368462340,067662393024094,voice,26.724525,46.96397
a30edf70-efad-4312-a2f3-66950e57f73e,b,051471169411311,+4073654209,698920383974333,2023-12-19 11:29:14,2023-12-19 11:29:17,3,outbound,answered,1145934,961357806991791,750502941518359,voice,26.728135,46.971818
d9a108f7-4a18-4207-9047-e5c4d38ea86a,c,765758404773090,+4073249438,792719497365029,2023-12-07 11:00:20,2023-12-07 11:01:15,55,inbound,answered,11657,914179982307748,319951349286281,voice,26.70742,46.964836
0d9ef976-576b-4b09-b760-41d60f00991b,c,775977208566400,+4073185968,997393699802667,2024-03-05 11:47:54,2024-03-05 11:47:56,2,inbound,answered,1145934,121560352519510,859536985214809,voice,26.728135,46.971818
de203d5f-2249-44e4-8801-0e201c954f6b,d,224752036296601,+4073769641,856321731822818,2023-12-29 13:47:48,2023-12-29 13:49:03,75,inbound,answered,17341,608711133512734,833016082521515,voice,26.727076,46.963142
fb8b5817-29bc-4f9b-aa50-624862321742,d,027337088640515,+4073185676,215056639160961,2024-02-06 14:34:15,2024-02-06 14:35:38,83,inbound,answered,34114,296494942319677,954089611701158,voice,26.672744750977,46.960372924805
cca70552-f386-4748-8ae7-4db8d4a6499b,b,015753541354877,+4073682480,760962952196320,2024-01-05 15:13:56,2024-01-05 15:15:33,97,outbound,answered,46581634,487148979683828,129443915537793,voice,26.724525,46.96397
40476771-1653-471d-963f-3e08f7d77f3e,b,576460771789712,+4073714343,928083251936288,2024-01-25 14:31:00,2024-01-25 14:31:16,16,outbound,answered,1131453,329048556106411,846182566017438,voice,26.700210571289,46.96174621582
d67a7fc1-7e2a-4938-a517-fdbad240fa9f,a,363610604453582,+4073852752,990529143043996,2024-03-04 08:31:28,2024-03-04 08:31:30,2,inbound,answered,3353987,274446229410918,253119755595100,voice,26.651115,46.963806
966f212b-0cd2-4616-9d01-45b71ed8dc33,a,168396170645885,+4073312218,700193929269672,2024-01-14 16:33:43,2024-01-14 16:34:13,30,outbound,answered,14114,355459519989674,825576931196506,voice,26.686821,46.960373
35338c81-50f4-4940-b6d7-138c18cec865,h,571198606445819,+4073475036,156590070559106,2024-01-08 11:36:45,2024-01-08 11:37:37,52,inbound,answered,46500928,292655991818245,302161834172566,voice,26.653112,46.96088
20676dbb-442c-469b-be81-7015a0aec461,c,491414180031783,+4073127830,884750859532604,2024-02-10 11:21:42,2024-02-10 11:22:24,42,inbound,answered,1128228,484635689614251,168988862304324,voice,26.701583862305,46.960372924805
b8b77399-be7f-478f-8c7a-092fb45f3992,c,568814182533328,+4073752811,313717447703756,2024-01-16 10:52:28,2024-01-16 10:53:57,89,outbound,answered,46500928,674316435421761,562893044673258,voice,26.653112,46.96088
2b6bb0e4-9831-4740-b111-8a60388bd2c4,b,058636670030768,+4073108012,904712207901835,2024-01-25 08:31:49,2024-01-25 08:33:46,117,inbound,answered,46500925,014692155787077,937982038712086,voice,26.694677,46.96064
4c5037f1-9def-4120-8751-09122c30e992,c,832757983803784,+4073593053,954837303365660,2024-02-01 10:37:02,2024-02-01 10:37:57,55,outbound,answered,14114,124736958353221,327263252160648,voice,26.686821,46.960373
6170275c-857b-4fa3-ab3b-a094c30895ed,b,043512394778031,+4073076054,175227898210494,2024-02-01 08:29:11,2024-02-01 08:30:15,64,inbound,answered,44116,152647785024854,571495949009407,voice,26.689418,46.963222
86c40aac-e2b9-45b3-9ab5-0792bcc1f844,b,541048213996881,+4073221683,802906767918584,2024-03-05 11:41:56,2024-03-05 11:41:58,2,inbound,answered,11254,434855380202499,720224018532688,voice,26.718065,46.972715
ce45f9d8-9d89-4a96-97aa-70f1bee796d9,c,470477225092110,+4073776469,047869899401368,2024-01-31 11:59:23,2024-01-31 11:59:25,2,outbound,answered,34114,183524662874313,092101717827496,voice,26.672744750977,46.960372924805
e5a082e4-ab00-49fa-a221-75671501f252,c,023588459786269,+4073804873,243884986491194,2024-01-05 16:36:18,2024-01-05 16:37:16,58,inbound,answered,34114,059717048697468,725844198784710,voice,26.672744750977,46.960372924805
d85dca79-e96b-40e0-9e6a-540939ea37b2,e,121005650870535,+4073882097,420990313773338,2023-12-06 17:00:04,2023-12-06 17:00:17,13,outbound,answered,1128228,790958058679356,133111259761529,voice,26.701583862305,46.960372924805
